file_name,folder_name,submissions,weight,text,date,year_month,month
who suffer under the yoke of the Security Police’s tyranny, violence, and complete
lawlessness.

SOURCE:
Quotes are taken from Revelations from the Russian Archives: Letter to Bolshevik
(http://www.loc.gov/exhibits/archives/d2presid.html)

50

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Mao

and China
OVERVIEW

OBJECTIVES
Students will:

The year 1949 greatly increased

•

already mushrooming fears about
global communism. First, the

•

Soviets detonated an atomic

•

bomb, a successful test that few had

•

anticipated would come quite so

analyze documents to determine Mao’s
understanding of individual liberty
examine and explain the impact of the Great
Leap Forward and the Great Proletarian
Cultural Revolution (GPCR)
empathize with the victims of Chinese
collectivization
assess the impact of collectivization and the
Cultural Revolution on the Chinese people

quickly. The other shock occurred

S TA N D A R D S :

in October when the world’s most

•

populous nation, China, became

NCHS World History Era 9: 1B, 2D

ESSENTIAL QUESTION:

communist. Mao Zedong and the

How and why did Mao Zedong
eliminate individual liberty
in China?

Red Army finally defeated Chiang
Kai-Shek and the Nationalists, ending
a civil war that had been waged off
and on since the late 1920s. Mao’s
victory had a tremendous impact on
the people of China as well as millions
of others throughout Asia.

Mao

M AT E R I A L S
•

Background Essay: Parents May Love Me,
But Not As Much As Chairman Mao

•

Teacher Resource A: Quote Cards

•

Teacher Resource B: Cultural Revolution
Scenarios

•

Answer Key (in back of book)

•

Enough jellybeans for each student
to receive 10

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

51

Mao

C R E AT E T H E C O N T E X T
[for homework or in class the previous day]
A | Write/project this poem on the board. It was supposedly written by a 22-yearold soldier, Lei Feng, who died in the line of duty in 1962. Lei’s diary and poetry
were used to support Maoist policies.
Like spring, I treat my comrades warmly.
Like summer, I am full of ardor for revolutionary work.
I eliminate my individualism as an autumn gale sweeps away fallen leaves.
And to the class enemy, I am cruel and ruthless like harsh winter.

B | Ask students the following questions and accept all thoughtful answers:
•
•

What is the author’s attitude towards his friends? The revolution? Those
who oppose him?
Under what circumstances would you “eliminate your individualism”? Why?

C | Have students read Background Essay: Parents May Love Me, But Not As Much
As Chairman Mao and answer (or think about) the questions which follow the
essay. (See the Answer Key for suggested responses.)

P S A (Primary Source Activity) [10 minutes]
A | Prior to class, post Teacher Resource A: Quote Cards. Under each of these
quotes from Chairman Mao Zedong, post a sheet of blank poster paper.

B | Distribute ten small candies (e.g., M & M, jellybean, etc.) to each student. Let
them know that, after the completion of the PSA, they will each receive an
additional five jellybeans.

C | Briefly review the Background Essay to clarify any terms, concepts or ideas.
D | Have students circulate around the room, reading the various quotations from
Chairman Mao. After reading each quote, they should sign their initials on the
poster paper and write a one sentence response to the quote.

E | After most students have read 5-6 quotes, reconvene as an entire class and
discuss some of their responses.

52

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Mao

Mao

A C T I V I T Y A [10 minutes]
A | Tell students that you were mistaken—you have no more jellybeans to distribute.
Instead, you will redistribute the remaining candies (assuming that some of the
students have already eaten theirs.) Collect all the candies from all the students;
tell them that you are keeping 30 for yourself; and then redistribute so that
each student has approximately the same number of candies. If you run out of
candies, some students won’t receive any.

B | Ask students the following questions and accept all thoughtful responses:
•
•
•
•

How many of you ate all or most of the first ten candies you received? Why?
Why not?
How did you feel when the candies were taken and redistributed? Why?
If you knew that your jellybeans would be taken from you again, what
would you do and why?
How would you feel if other property—your MP3 player, your phone, your
computer—were taken from you by the government and given to others?

C | Help students to appreciate that this collectivization of property is what
happened during the Great Leap Forward.

A C T I V I T Y B [20 minutes]
A | Review with students the events of the Great Proletarian Cultural Revolution.
Explain that they will role-play some scenarios (based on historical situations)
from the GPCR.

B | Divide students into groups of 3-4 and give each group one of the scenarios
from Teacher Resource B: Cultural Revolution Scenarios. Give students a few
minutes to prepare their skits. As each group presents, their classmates should
take notes.

Mao

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

53

Mao

W R A P - U P [10 minutes]
Ask students the following questions and accept all thoughtful responses:

1

| Under what circumstances, if any, would you inform on your parents? Your
teachers?

2

| Why did the young people of China initially support Mao?

3

| Would you ever volunteer to give up some of your freedom or your property?
Under what circumstances?

4

| How would you feel if you were forced to give up some of your freedom or your
property?

I M M E D I AT E A S S E S S M E N T
A |	Give students a few minutes to write a 140 character “Tweet” summarizing one
of the scenarios.

B | Choose one of the Cultural Revolution scenarios and write your own version of
the dialogue among the characters.

C | Choose one of the Mao quotes and create a poster (hard copy or electronic)
which illustrates the statement.

D | Answer one (or all) of the questions posed in the Wrap Up in one well-constructed
3-4 paragraph essay per response.

LONG-TERM ASSESSMENT
A | 
Direct students to any of these resources from the Virtual Museum on
Communism. For each source, they could a.) write a brief response to what they
learned; b.) make a short presentation about what they learned to the class; or c.)
post a Facebook comment about what they learned.
John Tkacik, China: An Unkind Century (for advanced students)
http://china.museumoncommunism.org/content/history
John Tkacik, Communism in China (for advanced students)
http://soviet.museumoncommunism.org/content/special-exhibit-1
Timeline of China Under Communism
http://china.museumoncommunism.org/china/timeline
Biography of Mao
http://china.museumoncommunism.org/china/bios/mao

54

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Mao

Mao

B | Students could read excerpts from one of these memoirs about Mao’s China and
write a 250 word response to the selections.
• Jung Chang, Wild Swans: Three Daughters of China (especially Chapters 14,
15, and 16). This work is appropriate for sophisticated readers.
• Ji Li Jiang, Red Scarf Girl (especially pgs. 100-108; 199-202). This book would
work well for students reading below grade level.

C | Students could visit the Laogai Research Foundation website (http://www.laogai.org)
to learn more about China’s system of forced labor prisons.

D | Students could create an anti-Mao propaganda poster modeled after actual
posters from the Great Leap Forward or the Great Proletarian Cultural Revolution.
An excellent on-line source for these posters is http://chineseposters.net/gallery.

C O M M U N I S M ’ S C O N T E M P O R A RY
C O N N E C T I O N S ( C 3)
Students could perform an on-line search to find an article about limitations on individual
liberties in one other of today’s communist countries.

China

Cuba

Laos

North Korea

Vietnam

Good sources for such articles include:
http://www.nytimes.com/
http://www.humanrightsfoundation.org/
http://www.bbc.co.uk
Students could read the article and present the results of their search as either a.) one
paragraph summary; b.) five slide Powerpoint presentation; or c.) Twitter entry.
(Students should note the source of their article. Wikipedia and articles written by the
Communist Party as well as the governments of these countries are likely to be incomplete,
inaccurate, and/or biased.)

Mao

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

55

Mao

BACKGROUND ESSAY
PA R E N T S M AY L O V E M E , B U T N O T A S
MUCH AS CHAIRMAN MAO

I

magine being forced to turn your parents

A major goal of the Great Leap Forward was to

in to the police because they criticized the

increase agricultural production. Private lands

president. Imagine being denied a high

were seized by the government and turned into

school education. Imagine being taken from

collective (communal) farms. Peasants and

your family and being forced to work on a farm

wealthy landowners were forced to work on these

thousands of miles from home. Imagine that no

farms. Individuals received only meager amounts

matter how hard you worked, you would never

of food for their efforts. Many people scavenged

earn more than someone who didn’t work at all.

the fields during the day, looking for seeds, frogs,

These are not just imaginary situations—all oc-

insects—anything to eat. The result was wide-

curred in China during the rule of Mao Zedong.

spread famine. This famine was not caused by

Under Mao (1893-1976), China became a commu-

weather or natural disaster. This famine was a di-

nist nation. In 1949, Mao and his forces finally de-

rect consequence of political decisions.

feated his opposition after a conflict lasting twenty

The Great Proletarian Cultural Revolution

years. This victory had tremendous consequences

(GPCR) was a social, political, and economic

for the Chinese people. An entire nation and its

movement. Its goal was to rejuvenate the

people were transformed. Basic liberties such as

revolutionary ideas of socialism. Private property,

press, speech, and religion were denied. Private

economic opportunity, and individual liberty were

possessions were eliminated— from clothes and

forcibly suppressed throughout China. Millions of

hygiene products to pots and pans. The group was

people died. Millions more suffered terribly.

more important than the individual.

56

One of the specific goals of the GPCR was to

Mao’s government transformed society. 60-70

eliminate the “Four Olds”: old customs, old culture,

million people perished within the first four de-

old habits, and old ideas. Groups of high school

cades of communist China’s existence. They died

and college students, known as the Red Guards,

from purges, forced labor, and starvation. This

took this message to heart. They went throughout

tragedy happened primarily under Mao’s Great

the country and destroyed ancient buildings and

Leap Forward (1959-1961) and the Great Proletar-

priceless antiques. They encouraged young people

ian Cultural Revolution (1966-1976).

to publicly criticize their parents and teachers.

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Mao

BACKGROUND ESSAY
They humiliated and sometimes executed wealthy

factory workers of the world would unite in violent

peasants, landowners, and educated individuals.

revolution to overthrow factory owners. Mao

Education came to almost a complete stop

applied these beliefs to the agrarian society of

during the GPCR. Universities did not hold exams.

China. He encouraged landless peasants to take

Teachers and professors were sent into the fields

up arms against the landowners and elite of society.

to participate in “re-education” programs. Young

Mao also supported the efforts of other

people from the cities were forced to leave school

revolutionary movements throughout Asia. Only

to live in the country.

one year after Mao came to power, North Korea

At the center of this upheaval was Mao

invaded South Korea to try to make all of Korea

Zedong. Parades and propaganda helped him

communist. Communist movements in Vietnam

to control society. A little red book, Quotations

and Cambodia received significant financial and

from Chairman Mao, was required reading for

military support from Mao.

all. Elementary school students were taught to

China today has improved economically from

say, “Parents may love me, but not as much as

the Mao years. However, the country is still not

Chairman Mao.”

free politically. The leadership of the Communist

Mao’s policy was based upon the writings

Party is unchallenged. The government continues

of Karl Marx and Lenin. They believed that the

to restrict basic civil liberties. Mao’s legacy lives on.

THINK ABOUT IT
1. What were Mao’s two major initiatives? How successful were they?
2. Was collectivization successful? Why or why not?
3. How did the Red Guards try to eliminate the “Four Olds”?
4. If you had lived during the GPCR, would you have joined the Red Guards?
Why or why not?

5. How did Mao’s view of communism differ from that of Marx and Lenin?
6. What long-term impact did Mao Zedong have on China and parts of Asia?
7. Why did Mao eliminate personal liberty to achieve his goals?

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

57

Mao: Teacher Resource A

Quote Cards
DIRECTIONS:
Duplicate and post each of these quotes at various stations around the classroom. An alternative
would be to place them on student desks or for the students to pass the quote cards around.

1.“People of the world, unite
and defeat the U.S. aggressors
and all their running dogs!”

2. “People of the world, be
courageous, and dare to fight,
defy difficulties and advance
wave upon wave. Then the whole
world will belong to the people.”
58

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Mao: Teacher Resource A (continued)

3. “The individual is subordinate
to the organization.”

4. “A revolution is not a dinner
party, or writing an essay,
or painting a picture,
or doing embroidery.”

5. “Communism is not love.
Communism is a hammer we
use to crush the enemy.”

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

59

Mao: Teacher Resource A (continued)

6. “Political power grows out
of the barrel of a gun.”

7. “All power to the Communists.”

8. “Never forget class struggle.”

60

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Mao: Teacher Resource B

Cultural Revolution Scenarios
DIRECTIONS:
Distribute one scenario to each group of 3-4 students. Allow them several minutes to prepare. They
should draw upon their knowledge of the period and be dramatic in their presentations.

Gan Shunli is a university student. Two other students, Lee and Wong, try to persuade Gan to
join the Red Guards. She isn’t sure that she wants to join.

Ao Kuangman is a high school art teacher. Her principal and department chairman must
explain to her why she has to leave her students and go work in the countryside on a farm.

Bai Furui is a high school freshman. Two Red Guards, Chang and Su, have arrested her mother
and order Bai to report on her anti-communist activities. Her mother denies the charges, but Bai
is fearful of the Red Guards.

Wei Fukang is a Buddhist monk. He tries to persuade several members of the People’s Liberation
Army not to burn the temple and monastery.

Liang Ruibin is a farmer whose family has owned land for several generations. Two Red Guards,
Shin and Lu, order him to give up 98% of his land so that others may work on it.

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

61

Kim II-Sung
and North Korea
OVERVIEW

OBJECTIVES

In June 1950, war erupted on the Korean
peninsula. Ultimately, the country was
divided into two: a communist state in
the northern half and a free state in the
southern half. South Korea struggled

Students will:
•
•
•

•

but put itself on the road to political and

distinguish between Kim Il-Sung and
Kim Jong-Il
assess North Korean attitudes towards
their leaders
compare and contrast how North Koreans
honor their leaders with ways in which
religions venerate their founders
understand the impact of North Korea’s
suppression of religious liberty

economic success, thanks in large part

S TA N D A R D S :

to the United States, which prevented its

•

NCHS World History Era 8: 1B

•

NCHS US History Era 9: 2A

seizure by the communists in the Korean
War. In contrast, North Korea became

ESSENTIAL QUESTION:

increasingly isolated from the rest of the
How and why did belief in the Kim
family supplant belief in religion?

world, first under Kim Il-Sung (who ruled
from 1948-1994) and then under his son,
Kim Jong-Il (1994-2011). The two Kims

M AT E R I A L S

ruled North Korea—which calls itself the

•

Democratic People’s Republic of Korea—

Teacher Resource A: Korean Peninsula
at Night

•

Background Essay: Thank You,
Father Kim Il-Sung

•

Student Handout: PSA: Paying
Their Respects

of personality at the expense of freedom,

•

Teacher Resource B: Refugee
News Conference Quotes

prosperity, and individuality.

•

Answer Key (in back of book)

for over 60 years, aided in large part by
the intentional development of a cult

Kim II-Sung

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

63

Kim II-Sung

C R E AT E T H E C O N T E X T
[for homework or in class the previous day]
A | Distribute to students Teacher Resource A: Korean Peninsula at Night. Ask them
to hypothesize why the territory to the South is filled with light, while the territory
to the North is almost completely dark. Suggested responses: The land to the North
is a desert; A natural disaster, like a hurricane, wiped out all the power-producing
plants; The land is completely rural and agricultural; etc. After a brief discussion,
explain that they are looking at the Korean Peninsula, and should keep this image
in mind as they read the essay. (A digital image of this photo can be found at
http://www.globalsecurity.org/military/world/dprk/dprk-dark.htm)

B | Have students read Background Essay: Thank You, Father Kim Il Sung and
answer (or think about) the questions which follow the essay. (See the Answer
Key for suggested responses.)

P S A (Primary Source Activity) [10 minutes]
A | Briefly review the Background Essay to clarify any terms, concepts, or ideas. Ask
students what reasons they would now offer for the contrasts in the satellite image.

B | Duplicate and distribute several copies of Student Handout: PSA: Paying Their
Respects. (On-line version can be found here: http://en.wikipedia.org/wiki/
File:Paying_Their_Respects.jpg )

C | Give students 3 minutes to discuss what the statue reveals about the attitude
of the North Koreans towards their leader, Kim Il-Sung. Suggested responses:
He is larger than life; He is so much bigger and more important than the people;
He is like a god. Explain to the students that, in North Korea, the religion of
communism has replaced all other religions.

A C T I V I T Y [25 minutes]
A | Draw/project a T-chart on the board. In the left column, have students list the
elements they commonly associate with religion. Suggested responses: gods,
churches or temples, saints or holy people, scriptures, liturgies or ceremonies,
rules or commandments, etc. In the right column, have them note how each of
those elements exists in the “religion” of North Korea. Suggested responses: huge
statues of Kim, institutes for study, juche, Arirang festival, ceremonial cleaning of
Kim’s photos, etc.

64

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Kim II-Sung

Kim II-Sung

B | Duplicate and distribute to students one quote each from the Teacher Resource
B: Refugee News Conference Quotes. Give them a minute or two to read their
quote and to think about its significance. Help students to compare and contrast
North Korean attitudes towards traditional religion and their attitudes towards
their communist leaders.

C | Explain to students that they will participate in a mock news conference, both as
one of the panel members (all refugees from North Korea) and as a reporter. Call
students, in groups of 5-6, to sit at the front of the classroom. Each student should
read his/her quote to the class. The other students should a.) ask questions of
the panel members and b.) take notes about their responses. Continue this
process until each student has had the opportunity to serve on the panel.

W R A P - U P [15 minutes]
Ask students the following questions and accept all thoughtful responses.

1

|	Which of the refugees’ statements affected you the most? Why?

2

|	How do North Korean leaders suppress religion? Why?

3

|	How does a “cult of personality” limit individual liberty?

4

|	Are there any personality cults in the United States today? What impact, if any,
do they have on individual liberty?

I M M E D I AT E A S S E S S M E N T
A | Write a newspaper article about the press conference, including as many quotes
and specific references as possible.

B | Read and respond to an article about current events and issues in North Korea.
C | Answer one (or all) of the questions posed in the Wrap Up in one well-constructed
3-4 paragraph essay per response.

LONG-TERM ASSESSMENT
A | Students could follow current events in North Korea for several weeks and create
a Powerpoint presentation illustrating these events.

B | Students could research and present to the class a report about the 1995-1998
famine in North Korea.

C | Students could research why the Korean War is sometimes referred to as the
“Forgotten War.”

Kim II-Sung

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

65

Kim II-Sung

C O M M U N I S M ’ S C O N T E M P O R A RY
C O N N E C T I O N S ( C 3)
Students could perform an on-line search to find an article about cults of personality in
one or more of today’s other communist countries.

China

Cuba

Laos

North Korea

Vietnam

Good sources for such articles include:
http://www.nytimes.com/
http://www.humanrightsfoundation.org/
http://www.bbc.co.uk
Students could read the article and present the results of their search as either a.) one
paragraph summary; b.) five slide Powerpoint presentation; or c.) Twitter entry.
(Students should note the source of their article. Wikipedia and articles written by the
Communist Party as well as the governments of these countries are likely to be incomplete,
inaccurate, and/or biased.)

66

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Kim II-Sung

Kim II-Sung: Teacher Resource A

Korean Peninsula at Night

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

67

Kim II-Sung

BACKGROUND ESSAY
T H A N K Y O U , FAT H E R K I M I L - S U N G

F

ollowing World War II, the Korean

Every North Korean attends weekly class at the

peninsula was divided into two countries:

local Kim Il-Sung Institute of Revolutionary Ideas

a democratic republic in the South and

to study juche. This philosophy emphasizes na-

a communist dictatorship in the North. The

tional self-reliance and pride. Compared to the

totalitarian regime in the North began under

worth of the entire nation, the individual has little

Kim Il-Sung (who ruled from 1948-1994) and was

value.

continued by his son, Kim Jong-Il (1994-2011).

Juche dominates the annual Arirang spectacle.

The two Kims ruled North Korea for over 60 years.

In a series of performances in a huge stadium, as

Two years after coming to power, Kim Il-Sung

many as 20,000 individuals flip colored cards to

sent North Korean forces across the 38th Parallel,

create gigantic images: the North Korean flag;

the dividing line between North and South Korea.

farmers at work; a portrait of Kim Jong-Il. The

This invasion launched the Korean War (June 1950-

individual cards disappear as the awe-inspiring

July 1953.) Fearful of the spread of communism,

national images appear.

the United Nations, led by the United States, sup-

The birthdays of North Korea’s “Dear Leader”

ported the forces of South Korea. Nearly 36,000

(Kim Jong-Il) and “Beloved Leader” (Kim Il-Sung)

American soldiers and over 58,000 South Korean

are days of celebration. Each February, the birth-

soldiers died fighting the forces of Kim Il-Sung and

day of Kim Jong-Il is a national holiday. Parades,

his Chinese ally, Mao Zedong. Civilian casualties

floats, and songs all glorify him. One of the floats

numbered in the millions. When hostilities ended,

includes a double rainbow and star. This repre-

the country remained divided by the 38th Parallel,

sents the belief that a double rainbow and new star

and Kim remained the leader of North Korea.

appeared in the sky at the moment of Kim’s birth.

North Korea’s leaders have elevated themselves
to god-like status. They demand near-worship

Many North Koreans reportedly believe that Kim
Jong-Il could control the weather.

from the North Korean people. There are over 500

Both Kims worked hard to appear as saviors of

statues of Kim Il-Sung throughout North Korea.

the Korean people. This strong focus on an indi-

Newlyweds traditionally go to the nearest statue

vidual as the complete embodiment of a nation’s

to lay flowers at his feet. His picture hangs in every

values and ideals is known as a cult of personality.

household. Families can be fined for not taking

The Koreans completely identify the Kims with the

good care of his photo. Although he died in 1994,

North Korean communist way of life. They have

Kim Il-Sung is known as the “Eternal Leader” of

created a cult of personality.

North Korea.

68

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Kim II-Sung

BACKGROUND ESSAY
Children in North Korea are taught that the

Any challenge to the leadership is considered

Kims are “perfect” human beings who will create

a challenge to the North Korean way of life.

a paradise in North Korea. When something good

Organized religion has been abolished. Freedom

happens, people say, “Thank you, Father Kim Il-

of expression does not exist. Political prisoners

Sung.”

and their families are sent to Camp 22, a North

The North Korean people are taught to be devoted to their leaders. This loyalty is reflected in
the lyrics to a popular patriotic song, No Motherland Without You.

Korean concentration camp currently holding over
50,000 people.
Huge sums of money are devoted to maintaining the cult of personality while the nation suffers. From 1995-98, 2-3 million died as a result of

You pushed away the severe storm.
You made us believe, Comrade Kim Jong-Il.
We cannot live without you.
Our country cannot exist without you!
Our future and hope depend on you.
People’s fate depends on you, Comrade Kim Jong-Il!
We cannot live without you.
Our country cannot exist without you!

a national famine. Cycles of flooding and drought
contributed to this tragedy. The inefficient policies
of the state-controlled economy laid the foundation for this disaster.
Kim Jong-Il died in December, 2011. His son,
Kim Jong-Un, suceeded his father. He is known as
the “Great Successor.”

THINK ABOUT IT
1. Who are the only leaders who have ever ruled communist North
Korea? What years did they govern? What are their nicknames?

2. Why did the United States support South Korea during the Korean War?
3. According to the philosophy of juche, which is more important,
the individual or the group?

4. What is a cult of personality?
5. How does the North Korean government treat people who disagree
with any of its policies?

6. How does the North Korean government violate individual freedom
of religion?

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

69

Kim II-Sung: Student Handout

PSA: Paying Their Respects

Mansudae Grand Monument; Pyongyang, DPRK (North Korea)
Photographer: John Pavelka

70

COMMUNISM ©THE VICTIMS OF COMMUNISM FOUNDATION

Kim II-Sung: Teacher Resource B

Refugee News
Conference Quotes
DIRECTIONS:
Duplicate, separate, and distribute one quote per student.

1.	In North Korea, you can get away with murder if you have good connections. However,
if you get caught carrying the Bible, there is no way to save your life.

2.	At the Institute, the history of Kim Il-Sung’s life is displayed on walls with his picture.
They use chapter and verses like the Christian Bibles.

3.	Everyone must wear the Kim Il-Sung badge on their chest. Otherwise, that person is a
political offender.

4.	My relative brought a Bible from China and gave it to some close friends, but the police
heard about it. His entire family was taken to the prison camp.

5.	Most people who are Christians are sent to the prison camp to serve sentences of
between four years and life.

6.	When I was young, I used to wear my best dress and bow my head in prayer before the
portraits of our leaders on national holidays. Even though nobody is watching you,
your family members force you to do that. It’s like your religion.

7.	When I was a child, I was taught that Kim Jong-Il was a god of the sun, so I thought he
really was a sun.

8.	Although there is freedom of religion supposedly guaranteed by law, in reality it is
considered as a threat to the system.

9.	Many people believe that Kim Sung-Il is a god. A real God cannot replace him.
10.	When people experience miraculous happenings, like coming first in a race or not
getting hurt from a fall, we say “Thanks to General Kim Il-Sung and Kim Jong-Il.”

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

71

Kim II-Sung: Teacher Resource B (continued)

11.	If we hang our family picture on the wall, the officials order us to take it down. We can’t
hang anything bigger than Kim Jong-Il’s portrait.

12. Religion is a poison that can be spread to other people.
13.	It is compulsory to attend the Institute at least once a week. We study the life and
virtues of Kim Il-Sung and Kim Jong-Il.

14.	We are required to worship Kim Il-Sung, the Great Leader who saved us from death
and freed us from slavery.

15.	If a fire breaks out somewhere, people show their loyalty by running into the burning
building to save the portraits.

16. Worshipping God makes one a political criminal.
17.	Some Buddhist temples still exist, but they are nothing more than historical remains.
SOURCE:
Quotes are paraphrases of testimony given to the United States Commission on International Religious Freedom.
http://www.uscirf.gov/sites/ default/files/APrisonWithoutBars-FINAL.pdf

72

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Pol Pot and Cambodia

Pol Pot

and Cambodia
OVERVIEW

OBJECTIVES
Students will:

In 1975, Cambodia fell under the

•

analyze documents to determine the extent
of the Cambodian genocide

•

compare Adolf Hitler with Pol Pot

•

understand the methods used by Pol Pot to
bring about political and social change

•

empathize with the victims of Cambodian
genocide

•

assess the role of violence in bringing about
social and political change

leadership of Pol Pot and his Khmer
Rouge. What Cambodia soon
experienced under communism was
horrific, with the violent death of a
huge percentage of the population,
perhaps as much as 25% of the people.
The Cambodian “killing fields” have
become synonymous with genocide,

S TA N D A R D S :
•

brutality, and inhumanity.

NCHS World History Era: 9: 2d

ESSENTIAL QUESTION:
To what extent does political and social change justify violence?

M AT E R I A L S

Pol Pot and Cambodia

•

Student Handout A:
Adolf Hitler and Pol Pot

•

Background Essay: To Keep You Is No Benefit,
To Destroy You Is No Loss

•

Teacher Resource A: PSA: Victims of Pol Pot

•

Student Handout B: War Crimes Trial

•

Answer Key (in back of book)

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

73

Pol Pot and Cambodia

C R E AT E T H E C O N T E X T
[for homework or in class the previous day]
A | Distribute Student Handout A: Adolf Hitler and Pol Pot. Ask students to work
with a partner to complete as much as possible of the section about Hitler.
Student prior knowledge will vary, so allow time to review and/or provide the
correct answers. (Country: Germany and Poland; Time period: 1933-1945;
Number of people killed: 6 million Jews, approximately 66% of the entire European
Jewish population, as well as 3-5 million other people; Types of people killed:
Jews, Romani (Gypsies), homosexuals, the disabled, Russian prisoners of war,
Slavic peoples; site of killings: extermination camps such as Dachau, Auschwitz,
and Treblinka as well as prisoner of war camps; Political philosophy: National
Socialism/Fascism/Nazism.)

B | Ask students the following questions:
•

What else do they know about Adolf Hitler?

•

What do they know about Pol Pot?

C | Have students read the Background Essay: To Keep You Is No Benefit, To Destroy
You Is No Loss and answer (or think about) the questions which follow the essay.
(See the Answer Key for suggested responses.) They should also complete the
right-hand second column on Student Handout A.

P S A (Primary Source Activity) [10 minutes]
A | Briefly review the Background Essay to clarify any terms, concepts, or ideas.
B | Review the second column of Student Handout A and provide correct answers
(Country: Cambodia; Time period: 1975-1979; Number of people killed: 2 million
people, 20-25% of the Cambodian population; Types of people killed: Buddhists,
Christians, Muslims, Vietnamese, Thais, Laotians, educated professionals; Site of
killings: 196 prisons such as Choeung Ek, Tuol Sleng, S-21; Political philosophy:
Communism.)

C | Ask students the following questions and accept all thoughtful answers:
•

Were you surprised at the extent of the violence committed
by Pol Pot and the Khmer Rouge?

•

Why did the Communists resort to such violence to achieve their goals?

D | Duplicate and distribute several copies of Teacher Resource A: PSA: Victims of
Pol Pot. ) Ask students for their comments and reactions.

74

COMMUNISM: ITS IDEOLOGY, ITS HISTORY, AND ITS LEGACY

Pol Pot and Cambodia

Pol Pot and Cambodia

A C T I V I T Y [30 minutes]
A | Explain to the class that they will participate in a scripted drama about the victims
of Pol Pot and the Khmer Rouge. Distribute Student Handout B: War Crimes
Trial and assign roles. Arrange the classroom like a courtroom and begin the
activity. Encourage the students to read their parts dramatically (Note: Some
students/classes may prefer to follow the script as written while others might
appreciate the opportunity to extemporize.)

B | Lead the jury deliberation about guilt/innocence or, if the Presiding Judge has
the ability, have him/her lead the discussion.

W R A P - U P [10 minutes]
1

|	Ask the characters in the drama how they felt about the person they were
portraying.

2

| Ask the members of the jury why they voted as they did.

3

| Ask students if political or social change justifies violent methods to bring about
that change. Would some types of change justify violence and others would not?
Is some type of violence justified and others not?

I M M E D I AT E A S S E S S M E N T
A | Write a detailed closing argument for the prosecution, summarizing the reasons
why Mr. Kaing should be convicted.

B | Illustrate the courtroom scenes.
C | Answer Question C (from the Wrap-Up) in a thoughtful and well-constructed
essay.

D | Use the statements of any one of the prosecution witnesses as a prompt for
writing a short story or poem about that individual’s experience under the
Khmer Rouge.

Pol Pot and Cambodia

©VICTIMS OF COMMUNISM MEMORIAL FOUNDATION

75

Pol Pot and Cambodia

LONG-TERM ASSESSMENT
A | Students could research the life of Dith Prang — a Cambodian who helped to
bring the Cambodian genocide to the world’s attention — and share the results
of their research in a Powerpoint presentation.

B | Students could view (at home) the film, “The Killing Fields,” and write a 250 word
response. (The film is rated “R”.)

C | Students could follow the proceedings of the Extraordinary Chambers in the
Courts of Cambodia (ECCC) and write a series of news articles reporting on the
